time,id,data,type,units
2022-10-13 17:25:00,Temp_RecircReturn_MXV2,119.9,Temperature,F
2022-10-13 17:25:00,ValvePosition_MXV2,19.0,,%
2022-10-13 17:25:00,EnergyIn_HPWH,64235.7,Energy,kWh
2022-10-13 17:25:00,PowerIn_HPWH,13.1,Power,W
2022-10-13 17:25:00,PowerMeter_SkidAux_Energy,536.9,Energy,kWh
2022-10-13 17:25:00,PowerMeter_SkidAux_Power,0.1,Power,W
2022-10-13 17:25:00,EnergyIn_ERTank2,4872.4,Energy,kWh
2022-10-13 17:25:00,PowerIn_ERTank2,0.0,Power,W
2022-10-13 17:25:00,Temp_HPWHCondensing,208.0,Temperature,F
2022-10-13 17:25:00,Temp_HPWHEvaporating,43.0,Temperature,F
2022-10-13 17:25:00,Temp5_ST2_low_TH16,81.3,Temperature,F
2022-10-13 17:25:00,Frequency_QAHV,80.0,Frequency,Hz
2022-10-13 17:25:00,Status_QAHV_RCProhibitMode,0.0,,
2022-10-13 17:25:00,Temp_HPWHInlet,96.0,Temperature,F
2022-10-13 17:25:00,Temp_HPWHOutlet,164.0,Temperature,F
2022-10-13 17:25:00,Duty_QAHVPump,22.0,,%
2022-10-13 17:25:00,Temp5_ST1_low,67.4,Temperature,F
2022-10-13 17:25:00,Temp4_ST1,104.0,Temperature,F
2022-10-13 17:25:00,Temp3_ST1,126.4,Temperature,F
2022-10-13 17:25:00,Temp2_ST1,139.5,Temperature,F
2022-10-13 17:25:00,Temp1_ST1_high,143.2,Temperature,F
2022-10-13 17:25:00,Temp4_ST2,95.7,Temperature,F
2022-10-13 17:25:00,Temp2_ST2,141.6,Temperature,F
2022-10-13 17:25:00,Temp5_ST3_low,66.4,Temperature,F
2022-10-13 17:25:00,Temp4_ST3,90.8,Temperature,F
2022-10-13 17:25:00,Temp3_ST3,116.7,Temperature,F
2022-10-13 17:25:00,Temp2_ST3,140.9,Temperature,F
2022-10-13 17:25:00,Temp1_ST3_high,148.1,Temperature,F
2022-10-13 17:25:00,Temp_SecLoopHexInlet,65.8,Temperature,F
2022-10-13 17:25:00,Temp_SecLoopHexOutlet,150.4,Temperature,F
2022-10-13 17:25:00,PowerIn_SecLoopPump,13.0,Power,W
2022-10-13 17:26:00,Temp_PrimaryPlantDelta_BTU,85.2,Temperature,F
2022-10-13 17:26:00,EnergyOut_PrimaryPlant_BTU,44.8,Energy,kWh
2022-10-13 17:26:00,Flow_CityWater_atSkid,3.4,Flow,gal/min
2022-10-13 17:26:00,Temp_CityWater_atSkid,65.3,Temperature,F
2022-10-13 17:26:00,Temp_PrimaryStorageOutTop,150.5,Temperature,F
2022-10-13 17:26:00,Flow_CityWater,3.7,Flow,gal/min
2022-10-13 17:26:00,Temp_CityWater,64.8,Temperature,F
2022-10-13 17:26:00,Flow_RecircReturn_MXV1,13.2,Flow,gal/min
2022-10-13 17:26:00,Temp_RecircReturn_MXV1_FM,132.2,Temperature,F
2022-10-13 17:26:00,Flow_RecircReturn_MXV2,12.5,Flow,gal/min
2022-10-13 17:26:00,Temp_RecircReturn_MXV2_FM,120.2,Temperature,F
2022-10-13 17:26:00,Temp_HotStorageInMechRoom,150.4,Temperature,F
2022-10-13 17:26:00,Temp_HotInlet_MXV1,91.1,Temperature,F
2022-10-13 17:26:00,Temp_RecircReturn_MXV1,131.1,Temperature,F
2022-10-13 17:26:00,ValvePosition_MXV1,5.0,,%
2022-10-13 17:26:00,Temp_HotInlet_MXV2,133.6,Temperature,F
2022-10-13 17:26:00,Temp_RecircReturn_MXV2,119.8,Temperature,F
2022-10-13 17:26:00,EnergyIn_HPWH,64235.9,Energy,kWh
2022-10-13 17:26:00,PowerIn_HPWH,14.9,Power,W
2022-10-13 17:26:00,PowerMeter_SkidAux_Energy,536.9,Energy,kWh
2022-10-13 17:26:00,PowerMeter_SkidAux_Power,0.1,Power,W
2022-10-13 17:26:00,EnergyIn_ERTank2,4872.4,Energy,kWh
2022-10-13 17:26:00,PowerIn_ERTank2,0.0,Power,W
2022-10-13 17:26:00,Temp_HPWHCondensing,218.0,Temperature,F
2022-10-13 17:26:00,Temp_HPWHEvaporating,43.0,Temperature,F
2022-10-13 17:26:00,Temp5_ST2_low_TH16,81.3,Temperature,F
2022-10-13 17:26:00,Frequency_QAHV,86.0,Frequency,Hz
2022-10-13 17:26:00,Status_QAHV_RCProhibitMode,0.0,,
2022-10-13 17:26:00,Temp_HPWHInlet,95.0,Temperature,F
2022-10-13 17:26:00,Temp_HPWHOutlet,171.0,Temperature,F
2022-10-13 17:26:00,Duty_QAHVPump,23.0,,%
2022-10-13 17:26:00,Temp5_ST1_low,67.5,Temperature,F
2022-10-13 17:26:00,Temp4_ST1,103.8,Temperature,F
2022-10-13 17:26:00,Temp3_ST1,126.3,Temperature,F
2022-10-13 17:26:00,Temp2_ST1,139.5,Temperature,F
2022-10-13 17:26:00,Temp1_ST1_high,143.2,Temperature,F
2022-10-13 17:26:00,Temp4_ST2,95.6,Temperature,F
2022-10-13 17:26:00,Temp2_ST2,141.5,Temperature,F
2022-10-13 17:26:00,Temp5_ST3_low,66.5,Temperature,F
2022-10-13 17:26:00,Temp4_ST3,91.0,Temperature,F
2022-10-13 17:26:00,Temp3_ST3,116.9,Temperature,F
2022-10-13 17:26:00,Temp2_ST3,141.0,Temperature,F
2022-10-13 17:26:00,Temp1_ST3_high,148.1,Temperature,F
2022-10-13 17:26:00,Temp_SecLoopHexInlet,65.8,Temperature,F
2022-10-13 17:26:00,Temp_SecLoopHexOutlet,153.1,Temperature,F
2022-10-13 17:26:00,PowerIn_SecLoopPump,16.0,Power,W
2022-10-13 17:27:00,Temp_PrimaryPlantDelta_BTU,86.7,Temperature,F
2022-10-13 17:27:00,EnergyOut_PrimaryPlant_BTU,18.2,Energy,kWh
2022-10-13 17:27:00,Flow_CityWater_atSkid,1.7000000000000002,Flow,gal/min
2022-10-13 17:27:00,Temp_CityWater_atSkid,65.4,Temperature,F
2022-10-13 17:27:00,Temp_PrimaryStorageOutTop,152.1,Temperature,F
2022-10-13 17:27:00,Flow_CityWater,3.5,Flow,gal/min
2022-10-13 17:27:00,Temp_CityWater,64.8,Temperature,F
2022-10-13 17:27:00,Flow_RecircReturn_MXV1,13.4,Flow,gal/min
2022-10-13 17:27:00,Temp_RecircReturn_MXV1_FM,132.1,Temperature,F
2022-10-13 17:27:00,Flow_RecircReturn_MXV2,12.6,Flow,gal/min
2022-10-13 17:27:00,Temp_RecircReturn_MXV2_FM,120.1,Temperature,F
2022-10-13 17:27:00,Temp_HotStorageInMechRoom,149.0,Temperature,F
2022-10-13 17:27:00,Temp_HotInlet_MXV1,91.1,Temperature,F
2022-10-13 17:27:00,Temp_RecircReturn_MXV1,131.0,Temperature,F
2022-10-13 17:27:00,Temp_HotInlet_MXV2,132.7,Temperature,F
2022-10-13 17:27:00,Temp_RecircReturn_MXV2,119.8,Temperature,F
2022-10-13 17:27:00,EnergyIn_HPWH,64236.2,Energy,kWh
2022-10-13 17:27:00,PowerIn_HPWH,14.8,Power,W
2022-10-13 17:27:00,PowerMeter_SkidAux_Energy,536.9,Energy,kWh
2022-10-13 17:27:00,PowerMeter_SkidAux_Power,0.2,Power,W
2022-10-13 17:27:00,EnergyIn_ERTank2,4872.4,Energy,kWh
2022-10-13 17:27:00,PowerIn_ERTank2,0.0,Power,W
2022-10-13 17:27:00,Temp_HPWHCondensing,221.0,Temperature,F
2022-10-13 17:27:00,Temp_HPWHEvaporating,47.0,Temperature,F
2022-10-13 17:27:00,Temp5_ST2_low_TH16,81.3,Temperature,F
2022-10-13 17:27:00,Frequency_QAHV,86.0,Frequency,Hz
2022-10-13 17:27:00,Temp_HPWHInlet,96.0,Temperature,F
2022-10-13 17:27:00,Temp_HPWHOutlet,175.0,Temperature,F
2022-10-13 17:27:00,Duty_QAHVPump,25.0,,%
2022-10-13 17:27:00,Temp5_ST1_low,67.5,Temperature,F
2022-10-13 17:27:00,Temp4_ST1,103.7,Temperature,F
2022-10-13 17:27:00,Temp3_ST1,126.3,Temperature,F
2022-10-13 17:27:00,Temp2_ST1,139.5,Temperature,F
2022-10-13 17:27:00,Temp1_ST1_high,143.2,Temperature,F
2022-10-13 17:27:00,Temp4_ST2,95.5,Temperature,F
2022-10-13 17:27:00,Temp2_ST2,141.5,Temperature,F
2022-10-13 17:27:00,Temp5_ST3_low,66.4,Temperature,F
2022-10-13 17:27:00,Temp4_ST3,90.9,Temperature,F
2022-10-13 17:27:00,Temp3_ST3,116.8,Temperature,F
2022-10-13 17:27:00,Temp2_ST3,141.0,Temperature,F
2022-10-13 17:27:00,Temp1_ST3_high,148.1,Temperature,F
2022-10-13 17:27:00,Temp_SecLoopHexOutlet,156.8,Temperature,F
2022-10-13 17:27:00,Flow_SecLoop,4.4,Flow,gal/min
2022-10-13 17:27:00,PowerIn_SecLoopPump,26.0,Power,W
2022-10-13 17:28:00,Temp_PrimaryPlantDelta_BTU,90.4,Temperature,F
2022-10-13 17:28:00,EnergyOut_PrimaryPlant_BTU,10.1,Energy,kWh
2022-10-13 17:28:00,Flow_CityWater_atSkid,0.1,Flow,gal/min
2022-10-13 17:28:00,Temp_CityWater_atSkid,65.5,Temperature,F
2022-10-13 17:28:00,Temp_PrimaryStorageOutTop,155.9,Temperature,F
2022-10-13 17:28:00,Flow_CityWater,0.4,Flow,gal/min
2022-10-13 17:28:00,Temp_CityWater,64.9,Temperature,F
2022-10-13 17:28:00,Flow_RecircReturn_MXV1,13.1,Flow,gal/min
2022-10-13 17:28:00,Temp_RecircReturn_MXV1_FM,132.2,Temperature,F
2022-10-13 17:28:00,Flow_RecircReturn_MXV2,13.0,Flow,gal/min
2022-10-13 17:28:00,Temp_RecircReturn_MXV2_FM,120.3,Temperature,F
2022-10-13 17:28:00,Temp_HotStorageInMechRoom,148.4,Temperature,F
2022-10-13 17:28:00,Temp_HotInlet_MXV1,91.1,Temperature,F
2022-10-13 17:28:00,Temp_RecircReturn_MXV1,131.0,Temperature,F
2022-10-13 17:28:00,Temp_HotInlet_MXV2,132.1,Temperature,F
2022-10-13 17:28:00,Temp_RecircReturn_MXV2,119.8,Temperature,F
2022-10-13 17:28:00,EnergyIn_HPWH,64236.4,Energy,kWh
2022-10-13 17:28:00,PowerIn_HPWH,15.0,Power,W
2022-10-13 17:28:00,PowerMeter_SkidAux_Energy,536.9,Energy,kWh
2022-10-13 17:28:00,PowerMeter_SkidAux_Power,0.2,Power,W
2022-10-13 17:28:00,EnergyIn_ERTank2,4872.4,Energy,kWh
2022-10-13 17:28:00,PowerIn_ERTank2,0.0,Power,W
2022-10-13 17:28:00,Temp_HPWHCondensing,224.0,Temperature,F
2022-10-13 17:28:00,Temp_HPWHEvaporating,50.0,Temperature,F
2022-10-13 17:28:00,Temp5_ST2_low_TH16,81.4,Temperature,F
2022-10-13 17:28:00,Frequency_QAHV,87.0,Frequency,Hz
2022-10-13 17:28:00,Temp_HPWHInlet,94.0,Temperature,F
2022-10-13 17:28:00,Temp_HPWHOutlet,175.0,Temperature,F
2022-10-13 17:28:00,Duty_QAHVPump,26.0,,%
2022-10-13 17:28:00,Temp5_ST1_low,67.5,Temperature,F
2022-10-13 17:28:00,Temp4_ST1,103.7,Temperature,F
2022-10-13 17:28:00,Temp3_ST1,126.3,Temperature,F
2022-10-13 17:28:00,Temp2_ST1,139.5,Temperature,F
2022-10-13 17:28:00,Temp1_ST1_high,143.2,Temperature,F
2022-10-13 17:28:00,Temp4_ST2,95.7,Temperature,F
2022-10-13 17:28:00,Temp2_ST2,141.6,Temperature,F
2022-10-13 17:28:00,Temp5_ST3_low,66.4,Temperature,F
2022-10-13 17:28:00,Temp4_ST3,91.3,Temperature,F
2022-10-13 17:28:00,Temp3_ST3,117.2,Temperature,F
2022-10-13 17:28:00,Temp2_ST3,141.2,Temperature,F
2022-10-13 17:28:00,Temp1_ST3_high,148.1,Temperature,F
2022-10-13 17:28:00,Temp_SecLoopHexInlet,65.8,Temperature,F
2022-10-13 17:28:00,Temp_SecLoopHexOutlet,156.8,Temperature,F
2022-10-13 17:28:00,Flow_SecLoop,5.3,Flow,gal/min
2022-10-13 17:28:00,PowerIn_SecLoopPump,47.0,Power,W
2022-10-13 17:29:00,Temp_PrimaryPlantDelta_BTU,94.5,Temperature,F
2022-10-13 17:29:00,EnergyOut_PrimaryPlant_BTU,26.1,Energy,kWh
2022-10-13 17:29:00,Flow_CityWater_atSkid,2.4,Flow,gal/min
2022-10-13 17:29:00,Temp_CityWater_atSkid,65.5,Temperature,F
2022-10-13 17:29:00,Temp_PrimaryStorageOutTop,159.9,Temperature,F
2022-10-13 17:29:00,Flow_CityWater,1.9,Flow,gal/min
2022-10-13 17:29:00,Temp_CityWater,65.1,Temperature,F
2022-10-13 17:29:00,Flow_RecircReturn_MXV1,13.2,Flow,gal/min
2022-10-13 17:29:00,Temp_RecircReturn_MXV1_FM,132.3,Temperature,F
2022-10-13 17:29:00,Flow_RecircReturn_MXV2,13.2,Flow,gal/min
2022-10-13 17:29:00,Temp_RecircReturn_MXV2_FM,120.3,Temperature,F
2022-10-13 17:29:00,Temp_HotStorageInMechRoom,148.4,Temperature,F
2022-10-13 17:29:00,Temp_HotInlet_MXV1,91.2,Temperature,F
2022-10-13 17:29:00,Temp_RecircReturn_MXV1,131.0,Temperature,F
2022-10-13 17:29:00,Temp_HotInlet_MXV2,132.1,Temperature,F
2022-10-13 17:29:00,Temp_RecircReturn_MXV2,119.9,Temperature,F
2022-10-13 17:29:00,EnergyIn_HPWH,64236.7,Energy,kWh
2022-10-13 17:29:00,PowerIn_HPWH,14.3,Power,W
2022-10-13 17:29:00,PowerMeter_SkidAux_Energy,536.9,Energy,kWh
2022-10-13 17:29:00,PowerMeter_SkidAux_Power,0.2,Power,W
2022-10-13 17:29:00,EnergyIn_ERTank2,4872.4,Energy,kWh
2022-10-13 17:29:00,PowerIn_ERTank2,0.0,Power,W
2022-10-13 17:29:00,Temp_HPWHCondensing,222.0,Temperature,F
2022-10-13 17:29:00,Temp_HPWHEvaporating,53.0,Temperature,F
2022-10-13 17:29:00,Temp5_ST2_low_TH16,81.6,Temperature,F
2022-10-13 17:29:00,Frequency_QAHV,87.0,Frequency,Hz
2022-10-13 17:29:00,OAT_HPWH,33.0,Temperature,F
2022-10-13 17:29:00,Temp_HPWHInlet,89.0,Temperature,F
2022-10-13 17:29:00,Temp_HPWHOutlet,174.0,Temperature,F
2022-10-13 17:29:00,Duty_QAHVPump,27.0,,%
2022-10-13 17:29:00,Temp5_ST1_low,67.5,Temperature,F
2022-10-13 17:29:00,Temp4_ST1,103.8,Temperature,F
2022-10-13 17:29:00,Temp3_ST1,126.3,Temperature,F
2022-10-13 17:29:00,Temp2_ST1,139.5,Temperature,F
2022-10-13 17:29:00,Temp1_ST1_high,143.2,Temperature,F
2022-10-13 17:29:00,Temp4_ST2,96.1,Temperature,F
2022-10-13 17:29:00,Temp2_ST2,141.8,Temperature,F
2022-10-13 17:29:00,Temp5_ST3_low,66.5,Temperature,F
2022-10-13 17:29:00,Temp4_ST3,91.9,Temperature,F
2022-10-13 17:29:00,Temp3_ST3,118.1,Temperature,F
2022-10-13 17:29:00,Temp2_ST3,141.6,Temperature,F
2022-10-13 17:29:00,Temp1_ST3_high,148.1,Temperature,F
2022-10-13 17:29:00,Temp_SecLoopHexInlet,65.8,Temperature,F
2022-10-13 17:29:00,Temp_SecLoopHexOutlet,154.0,Temperature,F
2022-10-13 17:29:00,Flow_SecLoop,5.7,Flow,gal/min
2022-10-13 17:29:00,PowerIn_SecLoopPump,64.0,Power,W
2022-10-13 17:30:00,Temp_PrimaryPlantDelta_BTU,92.1,Temperature,F
2022-10-13 17:30:00,EnergyOut_PrimaryPlant_BTU,32.5,Energy,kWh
2022-10-13 17:30:00,Flow_CityWater_atSkid,3.7,Flow,gal/min
2022-10-13 17:30:00,Temp_CityWater_atSkid,65.5,Temperature,F
2022-10-13 17:30:00,Temp_PrimaryStorageOutTop,157.6,Temperature,F
2022-10-13 17:30:00,Flow_CityWater,3.5,Flow,gal/min
2022-10-13 17:30:00,Temp_CityWater,64.9,Temperature,F
2022-10-13 17:30:00,Flow_RecircReturn_MXV1,12.9,Flow,gal/min
2022-10-13 17:30:00,Temp_RecircReturn_MXV1_FM,132.1,Temperature,F
2022-10-13 17:30:00,Flow_RecircReturn_MXV2,13.1,Flow,gal/min
2022-10-13 17:30:00,Temp_RecircReturn_MXV2_FM,120.1,Temperature,F
2022-10-13 17:30:00,Temp_HotStorageInMechRoom,149.8,Temperature,F
2022-10-13 17:30:00,Temp_HotInlet_MXV1,91.2,Temperature,F
2022-10-13 17:30:00,Temp_RecircReturn_MXV1,131.0,Temperature,F
2022-10-13 17:30:00,Temp_HotInlet_MXV2,132.9,Temperature,F
2022-10-13 17:30:00,Temp_RecircReturn_MXV2,119.8,Temperature,F
2022-10-13 17:30:00,Temp_RecircSupply_MXV2,120.0,Temperature,F
2022-10-13 17:30:00,EnergyIn_HPWH,64236.9,Energy,kWh
2022-10-13 17:30:00,PowerIn_HPWH,13.5,Power,W
2022-10-13 17:30:00,PowerMeter_SkidAux_Energy,536.9,Energy,kWh
2022-10-13 17:30:00,PowerMeter_SkidAux_Power,0.2,Power,W
2022-10-13 17:30:00,EnergyIn_ERTank2,4872.4,Energy,kWh
2022-10-13 17:30:00,PowerIn_ERTank2,0.0,Power,W
2022-10-13 17:30:00,Temp_HPWHCondensing,218.0,Temperature,F
2022-10-13 17:30:00,Temp_HPWHEvaporating,54.0,Temperature,F
2022-10-13 17:30:00,Temp5_ST2_low_TH16,81.9,Temperature,F
2022-10-13 17:30:00,Frequency_QAHV,85.0,Frequency,Hz
2022-10-13 17:30:00,OAT_HPWH,34.0,Temperature,F
2022-10-13 17:30:00,Temp_HPWHInlet,85.0,Temperature,F
2022-10-13 17:30:00,Temp_HPWHOutlet,169.0,Temperature,F
2022-10-13 17:30:00,Duty_QAHVPump,29.0,,%
2022-10-13 17:30:00,Temp5_ST1_low,67.5,Temperature,F
2022-10-13 17:30:00,Temp4_ST1,103.9,Temperature,F
2022-10-13 17:30:00,Temp3_ST1,126.4,Temperature,F
2022-10-13 17:30:00,Temp2_ST1,139.5,Temperature,F
2022-10-13 17:30:00,Temp1_ST1_high,143.3,Temperature,F
2022-10-13 17:30:00,Temp4_ST2,96.7,Temperature,F
2022-10-13 17:30:00,Temp2_ST2,142.1,Temperature,F
2022-10-13 17:30:00,Temp5_ST3_low,66.6,Temperature,F
2022-10-13 17:30:00,Temp4_ST3,92.5,Temperature,F
2022-10-13 17:30:00,Temp3_ST3,118.9,Temperature,F
2022-10-13 17:30:00,Temp2_ST3,142.0,Temperature,F
2022-10-13 17:30:00,Temp_SecLoopHexInlet,65.8,Temperature,F
2022-10-13 17:30:00,Temp_SecLoopHexOutlet,147.6,Temperature,F
2022-10-13 17:30:00,Flow_SecLoop,5.7,Flow,gal/min
2022-10-13 17:30:00,PowerIn_SecLoopPump,64.0,Power,W
2022-10-13 17:31:00,Temp_PrimaryPlantDelta_BTU,81.6,Temperature,F
2022-10-13 17:31:00,EnergyOut_PrimaryPlant_BTU,39.5,Energy,kWh
2022-10-13 17:31:00,Flow_CityWater_atSkid,3.3,Flow,gal/min
2022-10-13 17:31:00,Temp_CityWater_atSkid,65.6,Temperature,F
2022-10-13 17:31:00,Temp_PrimaryStorageOutTop,147.2,Temperature,F
2022-10-13 17:31:00,Flow_CityWater,3.0,Flow,gal/min
2022-10-13 17:31:00,Temp_CityWater,64.7,Temperature,F
2022-10-13 17:31:00,Flow_RecircReturn_MXV1,13.1,Flow,gal/min
2022-10-13 17:31:00,Temp_RecircReturn_MXV1_FM,132.1,Temperature,F
2022-10-13 17:31:00,Flow_RecircReturn_MXV2,13.1,Flow,gal/min
2022-10-13 17:31:00,Temp_RecircReturn_MXV2_FM,120.1,Temperature,F
2022-10-13 17:31:00,Temp_HotStorageInMechRoom,155.5,Temperature,F
2022-10-13 17:31:00,Temp_HotInlet_MXV1,91.2,Temperature,F
2022-10-13 17:31:00,Temp_RecircReturn_MXV1,131.0,Temperature,F
2022-10-13 17:31:00,Temp_HotInlet_MXV2,133.5,Temperature,F
2022-10-13 17:31:00,Temp_RecircReturn_MXV2,119.8,Temperature,F
2022-10-13 17:31:00,Temp_RecircSupply_MXV2,120.0,Temperature,F
2022-10-13 17:31:00,EnergyIn_HPWH,64237.1,Energy,kWh
2022-10-13 17:31:00,PowerIn_HPWH,12.3,Power,W
2022-10-13 17:31:00,PowerMeter_SkidAux_Energy,536.9,Energy,kWh
2022-10-13 17:31:00,PowerMeter_SkidAux_Power,0.2,Power,W
2022-10-13 17:31:00,EnergyIn_ERTank2,4872.4,Energy,kWh
2022-10-13 17:31:00,PowerIn_ERTank2,0.0,Power,W
2022-10-13 17:31:00,Temp_HPWHCondensing,212.0,Temperature,F
2022-10-13 17:31:00,Temp_HPWHEvaporating,55.0,Temperature,F
2022-10-13 17:31:00,Temp5_ST2_low_TH16,82.1,Temperature,F
2022-10-13 17:31:00,Frequency_QAHV,84.0,Frequency,Hz
2022-10-13 17:31:00,OAT_HPWH,34.0,Temperature,F
2022-10-13 17:31:00,Temp_HPWHInlet,80.0,Temperature,F
2022-10-13 17:31:00,Temp_HPWHOutlet,163.0,Temperature,F
2022-10-13 17:31:00,Duty_QAHVPump,30.0,,%
2022-10-13 17:31:00,Temp5_ST1_low,67.6,Temperature,F
2022-10-13 17:31:00,Temp4_ST1,104.4,Temperature,F
2022-10-13 17:31:00,Temp3_ST1,126.6,Temperature,F
2022-10-13 17:31:00,Temp2_ST1,139.6,Temperature,F
2022-10-13 17:31:00,Temp1_ST1_high,143.3,Temperature,F
2022-10-13 17:31:00,Temp4_ST2,97.2,Temperature,F
2022-10-13 17:31:00,Temp2_ST2,142.2,Temperature,F
2022-10-13 17:31:00,Temp5_ST3_low,66.6,Temperature,F
2022-10-13 17:31:00,Temp4_ST3,92.8,Temperature,F
2022-10-13 17:31:00,Temp3_ST3,119.0,Temperature,F
2022-10-13 17:31:00,Temp2_ST3,142.1,Temperature,F
2022-10-13 17:31:00,Temp1_ST3_high,148.1,Temperature,F
2022-10-13 17:31:00,Temp_SecLoopHexInlet,65.8,Temperature,F
2022-10-13 17:31:00,Temp_SecLoopHexOutlet,144.8,Temperature,F
2022-10-13 17:31:00,Flow_SecLoop,4.8,Flow,gal/min
2022-10-13 17:31:00,PowerIn_SecLoopPump,46.0,Power,W
2022-10-13 17:32:00,Temp_PrimaryPlantDelta_BTU,78.1,Temperature,F
2022-10-13 17:32:00,EnergyOut_PrimaryPlant_BTU,26.7,Energy,kWh
2022-10-13 17:32:00,Flow_CityWater_atSkid,3.5,Flow,gal/min
2022-10-13 17:32:00,Temp_CityWater_atSkid,65.6,Temperature,F
2022-10-13 17:32:00,Temp_PrimaryStorageOutTop,142.8,Temperature,F
2022-10-13 17:32:00,Flow_CityWater,1.3,Flow,gal/min
2022-10-13 17:32:00,Temp_CityWater,64.8,Temperature,F
2022-10-13 17:32:00,Flow_RecircReturn_MXV1,13.0,Flow,gal/min
2022-10-13 17:32:00,Temp_RecircReturn_MXV1_FM,132.2,Temperature,F
2022-10-13 17:32:00,Flow_RecircReturn_MXV2,13.1,Flow,gal/min
2022-10-13 17:32:00,Temp_RecircReturn_MXV2_FM,120.0,Temperature,F
2022-10-13 17:32:00,Temp_HotStorageInMechRoom,152.4,Temperature,F
2022-10-13 17:32:00,Temp_HotInlet_MXV1,91.2,Temperature,F
2022-10-13 17:32:00,Temp_RecircReturn_MXV1,131.0,Temperature,F
2022-10-13 17:32:00,Temp_HotInlet_MXV2,134.4,Temperature,F
2022-10-13 17:32:00,Temp_RecircReturn_MXV2,119.7,Temperature,F
2022-10-13 17:32:00,Temp_RecircSupply_MXV2,120.0,Temperature,F
2022-10-13 17:32:00,EnergyIn_HPWH,64237.3,Energy,kWh
2022-10-13 17:32:00,PowerIn_HPWH,12.0,Power,W
2022-10-13 17:32:00,PowerMeter_SkidAux_Energy,536.9,Energy,kWh
2022-10-13 17:32:00,PowerMeter_SkidAux_Power,0.2,Power,W
2022-10-13 17:32:00,EnergyIn_ERTank2,4872.4,Energy,kWh
2022-10-13 17:32:00,PowerIn_ERTank2,0.0,Power,W
2022-10-13 17:32:00,Temp_HPWHCondensing,204.0,Temperature,F
2022-10-13 17:32:00,Temp_HPWHEvaporating,55.0,Temperature,F
2022-10-13 17:32:00,Temp5_ST2_low_TH16,82.3,Temperature,F
2022-10-13 17:32:00,Frequency_QAHV,80.0,Frequency,Hz
2022-10-13 17:32:00,Temp_HPWHInlet,77.0,Temperature,F
2022-10-13 17:32:00,Temp_HPWHOutlet,157.0,Temperature,F
2022-10-13 17:32:00,Duty_QAHVPump,29.0,,%
2022-10-13 17:32:00,Temp5_ST1_low,67.7,Temperature,F
2022-10-13 17:32:00,Temp4_ST1,105.1,Temperature,F
2022-10-13 17:32:00,Temp3_ST1,127.1,Temperature,F
2022-10-13 17:32:00,Temp2_ST1,139.8,Temperature,F
2022-10-13 17:32:00,Temp1_ST1_high,143.4,Temperature,F
2022-10-13 17:32:00,Temp4_ST2,97.5,Temperature,F
2022-10-13 17:32:00,Temp2_ST2,142.3,Temperature,F
2022-10-13 17:32:00,Temp5_ST3_low,66.6,Temperature,F
2022-10-13 17:32:00,Temp4_ST3,92.6,Temperature,F
2022-10-13 17:32:00,Temp3_ST3,118.7,Temperature,F
2022-10-13 17:32:00,Temp2_ST3,142.0,Temperature,F
2022-10-13 17:32:00,Temp1_ST3_high,148.1,Temperature,F
2022-10-13 17:32:00,Temp_SecLoopHexInlet,65.7,Temperature,F
2022-10-13 17:32:00,Temp_SecLoopHexOutlet,143.0,Temperature,F
2022-10-13 17:32:00,Flow_SecLoop,4.4,Flow,gal/min
2022-10-13 17:32:00,PowerIn_SecLoopPump,28.0,Power,W
2022-10-13 17:33:00,Temp_PrimaryPlantDelta_BTU,77.3,Temperature,F
2022-10-13 17:33:00,EnergyOut_PrimaryPlant_BTU,34.1,Energy,kWh
2022-10-13 17:33:00,Flow_CityWater_atSkid,3.1,Flow,gal/min
2022-10-13 17:33:00,Temp_CityWater_atSkid,65.5,Temperature,F
2022-10-13 17:33:00,Temp_PrimaryStorageOutTop,142.7,Temperature,F
2022-10-13 17:33:00,Flow_CityWater,3.0,Flow,gal/min
2022-10-13 17:33:00,Temp_CityWater,64.8,Temperature,F
2022-10-13 17:33:00,Flow_RecircReturn_MXV1,13.1,Flow,gal/min
2022-10-13 17:33:00,Temp_RecircReturn_MXV1_FM,132.3,Temperature,F
2022-10-13 17:33:00,Flow_RecircReturn_MXV2,13.0,Flow,gal/min
2022-10-13 17:33:00,Temp_RecircReturn_MXV2_FM,119.9,Temperature,F
2022-10-13 17:33:00,Temp_HotStorageInMechRoom,146.0,Temperature,F
2022-10-13 17:33:00,Temp_HotInlet_MXV1,91.2,Temperature,F
2022-10-13 17:33:00,Temp_RecircReturn_MXV1,131.2,Temperature,F
2022-10-13 17:33:00,Temp_HotInlet_MXV2,134.5,Temperature,F
2022-10-13 17:33:00,Temp_RecircReturn_MXV2,119.6,Temperature,F
2022-10-13 17:33:00,Temp_RecircSupply_MXV2,119.0,Temperature,F
2022-10-13 17:33:00,EnergyIn_HPWH,64237.6,Energy,kWh
2022-10-13 17:33:00,PowerIn_HPWH,12.0,Power,W
2022-10-13 17:33:00,PowerMeter_SkidAux_Energy,536.9,Energy,kWh
2022-10-13 17:33:00,PowerMeter_SkidAux_Power,0.1,Power,W
2022-10-13 17:33:00,EnergyIn_ERTank2,4872.4,Energy,kWh
2022-10-13 17:33:00,PowerIn_ERTank2,0.0,Power,W
2022-10-13 17:33:00,Temp_HPWHCondensing,202.0,Temperature,F
